model,tripID,real_price,strike,premium,profit
trip-specific,8518,10.8701291666667,11.3695041700868,0.175380427920169,0.175380427920169
trip-specific,8534,39.9027121,37.5125492211521,0.486764612962554,-1.90339826588535
trip-specific,8549,22.4424381666667,21.899172141244,0.23051090218003,-0.31275512324268
trip-specific,8557,25.1465473,24.9837186824441,0.474171098065823,0.311342480509935
trip-specific,8588,16.5434436666667,15.9346846210004,0.260321684144388,-0.348437361521861
trip-specific,8608,42.0535988333333,38.2482695933759,0.401733802030139,-3.40359543792735
trip-specific,8614,10.3290838666667,10.7685101595613,0.293325579042217,0.293325579042217
trip-specific,8626,38.6887655666667,37.4362058495076,0.354378374978502,-0.898181342180586
trip-specific,8634,33.0280281,31.6618441875384,0.366916395262894,-0.999267517198742
trip-specific,8668,21.5718218,21.3476691241509,0.45044084198359,0.226288166134442
trip-specific,8676,32.9804270666667,33.2475726438918,0.243490197876608,0.243490197876608
trip-specific,8679,46.3101380333334,45.1858660603997,0.573121709290162,-0.551150263643543
trip-specific,8680,29.5920375666667,29.0263160319114,0.672677671858964,0.106956137103659
trip-specific,8687,27.8327010333333,29.2191733223181,0.387959776369528,0.387959776369528
trip-specific,8688,9.8398341,9.38127943292263,0.222786223302434,-0.235768443774942
trip-specific,8702,32.2625913,32.4882986242398,0.540406946430156,0.540406946430156
trip-specific,8707,30.5496655666667,31.9458573706617,0.221538387991301,0.221538387991301
trip-specific,8715,33.6410512666667,32.9380465665717,0.768423168725743,0.0654184686307565
trip-specific,8741,33.2000686333333,31.6382611872199,0.495957924647532,-1.0658495214659
trip-specific,8753,21.8986636333333,21.9009311864016,0.383049197474181,0.383049197474181
trip-specific,8761,21.2508650333333,23.2140732303589,0.34577714572831,0.34577714572831
trip-specific,8765,20.5118820666667,20.3641841436244,0.337232958694669,0.189535035652367
trip-specific,8774,59.7028472666667,56.3614567068485,0.867768893863473,-2.47362166595474
trip-specific,8780,40.8430987,41.5731019463417,0.391604488869483,0.391604488869483
trip-specific,8787,29.6712444333333,28.2649520505999,0.479789535538194,-0.926502847195271
trip-specific,8789,88.7758283,91.8958932960181,3.0345001369376,3.0345001369376
trip-specific,8821,9.46777176666667,9.8262295793382,0.283347167672688,0.283347167672688
trip-specific,8843,19.2918950333333,19.7008892128448,0.403478786017205,0.403478786017205
trip-specific,8845,39.3531073,39.8109303691992,0.380455460039038,0.380455460039038
trip-specific,8854,17.7259104666667,18.0392105715198,0.313227237518348,0.313227237518348
trip-specific,8871,23.8961043666667,24.0213869661398,0.563076966196654,0.563076966196654
trip-specific,8874,21.3969798333333,23.4494411623713,0.460256059804099,0.460256059804099
trip-specific,8875,19.0653449,20.3651186603838,0.3234531935532,0.3234531935532
trip-specific,8878,39.5418918333333,38.3128067361974,0.54826611218819,-0.680818984947732
trip-specific,8889,26.8262953666667,26.0930466049622,0.485511086736453,-0.247737674968052
trip-specific,8891,23.1171363666667,22.8084027792043,0.378104140914363,0.0693705534520106
trip-specific,8898,40.1083655333333,41.1066279825782,0.541675880853883,0.541675880853883
trip-specific,8904,35.4569264333333,35.8285673322887,0.40960648860558,0.40960648860558
trip-specific,8908,9.4578674,9.07842028851298,0.2333586675056,-0.146088443981418
trip-specific,8918,8.93290743333333,8.88962837245482,0.282130659808895,0.238851598930384
trip-specific,8919,27.8439670666667,27.9054370818487,0.394531710786393,0.394531710786393
trip-specific,8923,23.0447176333333,26.7542123128124,2.18872190430125,2.18872190430125
trip-specific,8936,20.6986639333333,21.1593768455015,0.297887226899666,0.297887226899666
trip-specific,8946,19.6578061666667,19.9392927076824,0.409167940099635,0.409167940099635
trip-specific,8984,42.6240580666667,42.8561028485306,0.518246699684622,0.518246699684622
trip-specific,8998,30.4074185333333,29.989999793521,0.378187573011962,-0.0392311668003713
trip-specific,9011,64.6024215333333,58.7746850984102,0.394331737029388,-5.43340469789378
trip-specific,9013,14.0889771333333,13.9884540971308,0.321977990077318,0.221454953874786
trip-specific,9052,23.1387075666667,24.1324858713013,0.194128052494597,0.194128052494597
trip-specific,9053,23.6757508333333,23.6548480862841,0.295690314570755,0.274787567521485
trip-specific,9057,18.3615961,19.2868336501082,0.189514381874448,0.189514381874448
trip-specific,9078,16.4393655333333,15.8349355129777,0.460093508535593,-0.144336511820011
trip-specific,9090,24.6562015666667,24.4399415734365,0.138015454782205,-0.0782445384479909
trip-specific,9099,42.0079318333333,40.1960709162374,0.677839639132758,-1.13402127796317
trip-specific,9100,32.4311978,32.6977679203623,0.389380918919586,0.389380918919586
trip-specific,9101,15.6980144666667,15.1952197540045,0.359264578502898,-0.143530134159232
trip-specific,9104,34.9405261666667,33.838008363426,0.254073020003827,-0.848444783236839
trip-specific,9119,13.2488638666667,13.1138626206002,0.231910058280002,0.0969088122135306
trip-specific,9122,19.1884964,19.0981463883467,0.141279596310775,0.0509295846574366
trip-specific,9123,21.7795135666667,22.9717119866091,0.482383923297512,0.482383923297512
trip-specific,9140,34.4121329333333,34.7015859311834,1.53569576428692,1.53569576428692
trip-specific,9144,10.4254015666667,10.2284798730369,0.364844445839941,0.167922752210183
trip-specific,9163,30.7092377666667,30.4425991596263,0.264333575599658,-0.00230503144071931
trip-specific,9193,23.3747971,23.685058984345,0.246206687824274,0.246206687824274
trip-specific,9196,33.4605395333333,33.7652668256277,0.401312103078503,0.401312103078503
trip-specific,9216,32.0873272333333,29.5826875179806,0.448974444454059,-2.05566527089863
trip-specific,9219,23.4240519666667,21.9819781559598,0.251395927671262,-1.19067788303557
trip-specific,9243,5.11548553333333,5.19062185960807,0.125859272430112,0.125859272430112
trip-specific,9257,17.3870951666667,17.1420838598995,0.243557584643064,-0.00145372212410805
trip-specific,9259,26.5906988666667,27.1430270549922,0.390051752388907,0.390051752388907
trip-specific,9268,8.75711293333333,9.00565837166199,0.241722199403518,0.241722199403518
trip-specific,9273,25.7677283,22.5733826881599,0.334871456808217,-2.85947415503187
trip-specific,9279,33.3396078,34.2395177961826,0.285496910189849,0.285496910189849
trip-specific,9311,29.3375564666667,28.7243903807622,0.430808400514566,-0.182357685389901
trip-specific,9323,32.5493495,34.6129907719992,0.309434635290989,0.309434635290989
trip-specific,9347,20.2839015333333,20.6581050162385,0.493742570303384,0.493742570303384
trip-specific,9392,48.7071111,49.5608341667486,0.355700252317067,0.355700252317067
trip-specific,9468,19.0507809,18.2867551222268,0.362192259220923,-0.401833518552247
trip-specific,9477,26.2523781,24.1107259348515,0.280123687881041,-1.86152847726745
trip-specific,9494,32.8234765333333,32.8582359215072,0.801766923282973,0.801766923282973
trip-specific,9496,24.8016736333333,23.3727604352447,0.239838204742352,-1.18907499334625
trip-specific,9521,16.8276705333333,16.5958167952494,0.309731921603599,0.0778781835196358
trip-specific,9522,29.6964396666667,29.1699188664498,0.359749959692148,-0.166770840524717
trip-specific,9527,51.6005329666667,59.2356477889094,6.44392803016222,6.44392803016222
trip-specific,9542,9.01533423333333,8.57754723648871,0.203923198609727,-0.2338637982349
trip-specific,9555,31.0386408,29.0941353973873,0.417883754572922,-1.52662164803976
trip-specific,9559,39.4220323333333,40.6973030882897,0.586980838084473,0.586980838084473
trip-specific,9574,15.6411488666667,15.6482991659524,0.110157651114557,0.110157651114557
trip-specific,9591,15.3424626,16.0282876112055,0.276407105683819,0.276407105683819
trip-specific,9595,26.1814315,25.6088100683236,0.308027070150614,-0.264594361525817
trip-specific,9619,6.79566783333333,6.8811482363174,0.137380815077687,0.137380815077687
trip-specific,9622,23.1675052,23.1805039840893,0.368306100781665,0.368306100781665
trip-specific,9632,27.8062917666667,24.7136598863648,0.343653956618811,-2.74897792368301
trip-specific,9645,35.8380670333333,34.5181908920426,0.389990872394872,-0.929885268895898
trip-specific,9649,18.2603132666667,18.2482742279846,0.280205631677178,0.268166592995123
trip-specific,9672,43.9814187,41.3011970741378,0.658123455321252,-2.02209817054092
trip-specific,9674,23.5528664,24.063221244008,0.337976157802478,0.337976157802478
trip-specific,9677,22.9336465,22.4965591583308,0.203894227169753,-0.233193114499502
trip-specific,9680,27.8134972666667,27.6362805080081,0.522024759195822,0.344808000537248
trip-specific,9682,33.0933591666667,33.1925324830508,0.528061475774631,0.528061475774631
trip-specific,9683,27.1947022,27.4358678609163,0.521155680450919,0.521155680450919
trip-specific,9731,52.6173368333334,54.503419028988,1.39785706495492,1.39785706495492
trip-specific,9759,18.5670486666667,17.2951101054033,0.232190143797234,-1.03974841746611
trip-specific,9760,21.4111836,22.8574528180816,0.70824805754685,0.70824805754685
trip-specific,9779,24.832612,24.7169690421716,0.334766434433401,0.219123476605005
trip-specific,9822,29.0937641,27.9396441104451,0.304239944873301,-0.849880044681606
trip-specific,9838,54.7044304,56.7741785177715,0.402244479984057,0.402244479984057
trip-specific,9846,20.5797725333333,17.8222160524159,0.380329196192075,-2.37722728472539
trip-specific,9852,30.8848048333334,30.0221665262947,0.628191762352841,-0.23444654468581
trip-specific,9854,28.7016899,28.7810063242794,0.285634201774622,0.285634201774622
trip-specific,9856,30.1838221666667,31.66490447323,0.297657995388247,0.297657995388247
trip-specific,9864,15.3314797666667,14.5881175398948,0.330368206300937,-0.41299402047091
trip-specific,9885,22.1939363333333,20.5037142384905,0.255684400557117,-1.43453769428575
trip-specific,9887,16.1090896,16.2675909732483,0.527626402938195,0.527626402938195
trip-specific,9889,12.9106524,11.1663399263305,0.47399132660542,-1.27032114706404
trip-specific,9894,59.4347377,59.6983959926422,0.576157564832605,0.576157564832605
trip-specific,9899,29.4191591666667,29.2768047964026,0.37887208144546,0.236517711181429
trip-specific,9920,27.1209996666667,25.4181666494319,1.06472573578953,-0.63810728144524
trip-specific,9923,22.3060962,21.6370682610189,0.201726687582007,-0.467301251399089
trip-specific,9933,14.3970245333333,14.5211527126824,0.254742233849506,0.254742233849506
trip-specific,9934,20.1968310333333,19.9731449976903,0.3534282491022,0.129742213459138
trip-specific,9942,21.7672477,21.1796670170957,0.301517273650759,-0.286063409253572
trip-specific,9949,15.4568251333333,15.962637580794,0.254684596919913,0.254684596919913
trip-specific,9969,20.7360504666667,20.7440119882853,0.458972603128267,0.458972603128267
trip-specific,9978,18.6993803,18.5974890682951,0.333258038931896,0.23136680722696
trip-specific,9984,11.1951662333333,11.2240315898536,0.11561289626739,0.11561289626739
trip-specific,10001,30.6178302666667,31.192732455809,0.429990480607509,0.429990480607509
trip-specific,10013,7.5680052,7.16956556253024,0.134509623213592,-0.263930014256165
trip-specific,10023,41.5826238666667,43.2448245439512,0.345527808435962,0.345527808435962
trip-specific,10027,4.6414023,4.53928150614665,0.0550422001065584,-0.0470785937467929
trip-specific,10044,23.1912692333333,23.8953156107327,0.277330677433786,0.277330677433786
trip-specific,10064,9.51941833333333,9.34826638761103,0.30895937335196,0.13780742762966
trip-specific,10066,32.1092732666667,32.9551164299847,0.480842541890626,0.480842541890626
trip-specific,10069,7.11943283333333,7.48825535137063,0.206958707563809,0.206958707563809
trip-specific,10138,25.6338551666667,24.8765098581493,0.358609404119617,-0.39873590439771
trip-specific,10141,22.7609747666667,23.2557453870362,0.222630205248573,0.222630205248573
trip-specific,10153,37.1813946666667,37.4979944212388,0.28801492151507,0.28801492151507
trip-specific,10163,7.63938373333333,8.13924079199114,0.260002301054849,0.260002301054849
trip-specific,10165,44.4131682333334,42.2483587642652,0.454922440820087,-1.70988702824809
trip-specific,10169,20.8138759,23.5170734095505,0.507544497027137,0.507544497027137
trip-specific,10170,30.9164760666667,32.2967606684279,0.682523257402764,0.682523257402764
trip-specific,10181,22.9538151,21.8828916743405,0.329628092174927,-0.741295333484609
trip-specific,10182,28.4454875,25.9134083429411,0.501658148325562,-2.03042100873338
trip-specific,10185,30.8715525333333,30.9234156345055,0.330872251614776,0.330872251614776
trip-specific,10199,10.0812852,9.25778026838804,0.196248434849803,-0.627256496762155
trip-specific,10212,25.9968308666667,28.2456403222715,0.612490642101095,0.612490642101095
trip-specific,10217,45.8351554333333,45.744499467938,0.940889766341479,0.850233800946116
trip-specific,10219,5.27134736666667,5.43584122790441,0.279609109526822,0.279609109526822
trip-specific,10261,24.3967914333333,25.784691612083,0.323995249567579,0.323995249567579
trip-specific,10265,16.2854885,16.4455002310959,0.331722359970223,0.331722359970223
trip-specific,10293,25.4621010333333,26.9897046862942,0.379332973442628,0.379332973442628
trip-specific,10294,26.4364156333333,26.4361776658663,0.264457150323007,0.264219182855989
trip-specific,10298,60.9906439333334,66.4586917969825,3.85898193157569,3.85898193157569
trip-specific,10305,47.9118554333333,49.4819260767572,0.56839141266505,0.56839141266505
trip-specific,10307,15.4932172666667,15.5806369566999,0.279762045556035,0.279762045556035
trip-specific,10317,11.8916725666667,12.0709404960745,0.0854217565662155,0.0854217565662155
trip-specific,10318,17.8176974,17.6726810277693,0.437457044867477,0.292440672636742
trip-specific,10331,14.5538762666667,13.6835682035343,0.276153439660424,-0.594154623471967
trip-specific,10334,41.8038644666667,41.5549587865104,0.375121734058377,0.126216053902093
trip-specific,10340,49.706065,49.9386176145486,0.546133895034741,0.546133895034741
trip-specific,10354,34.5357773333333,35.6698400639585,1.08589839043501,1.08589839043501
trip-specific,10356,33.3393133333333,32.9654739247981,0.26342050623776,-0.11041890229743
trip-specific,10366,17.9561432666667,17.1691290918479,0.233073204123129,-0.553940970695611
trip-specific,10378,21.2167208333333,22.0192667540739,0.211596744298881,0.211596744298881
trip-specific,10392,33.2417650666667,33.2508649219667,0.440429087776082,0.440429087776082
trip-specific,10402,29.4467806,25.8530339430511,0.393677353550431,-3.20006930339851
trip-specific,10407,26.1274650333333,26.5083667565985,0.255218144696126,0.255218144696126
trip-specific,10411,21.7625625666667,22.200773801887,0.400528516683039,0.400528516683039
trip-specific,10417,52.7221822666667,55.9852193342024,1.68439733879824,1.68439733879824
trip-specific,10422,12.6891114,12.2323399688523,0.254113006705798,-0.202658424441953
trip-specific,10423,8.08962246666667,8.00051500430745,0.293199561223092,0.204092098863878
trip-specific,10424,7.2067912,6.66348416175707,0.260783516582946,-0.282523521659983
trip-specific,10460,79.3796026666667,81.2818704578483,0.637264047103996,0.637264047103996
trip-specific,10469,7.1440338,6.76996548498599,0.245759101967714,-0.128309213046296
trip-specific,10479,22.4528251,22.275206494825,0.340054725461429,0.162436120286377
trip-specific,10482,33.8267665333333,33.1068266274983,0.321588122451172,-0.398351783383898
trip-specific,10485,33.0994914,34.8442030711045,0.483412872831266,0.483412872831266
trip-specific,10488,21.5298532,20.3939948425043,0.235664099088764,-0.90019425840695
trip-specific,10509,16.1354227333333,15.6698297207647,0.195962612392689,-0.269630400175981
trip-specific,10518,26.3923774666667,27.2379696382119,1.2738020388749,1.2738020388749
trip-specific,10519,17.0251437666667,16.2858237226362,0.268027879544081,-0.471292164486408
trip-specific,10520,36.6320886666667,36.8463411135401,0.359975036256997,0.359975036256997
trip-specific,10536,31.265561,30.7739792677061,0.32408860674733,-0.167493125546615
trip-specific,10568,33.2710129333333,31.4929193023997,0.488178070376917,-1.28991556055671
trip-specific,10580,38.8792296666667,39.5662911826525,0.469408140896292,0.469408140896292
trip-specific,10583,21.0913257,21.6620497235607,0.707613326796112,0.707613326796112
trip-specific,10597,12.5540669666667,12.425247051434,0.231512271374391,0.102692356141756
trip-specific,10606,31.5558315333333,33.4982631580196,0.564755242997007,0.564755242997007
trip-specific,10610,39.3892573666667,38.3661288311391,0.494292708927711,-0.528835826599837
trip-specific,10619,21.9850967,20.7136018860743,0.297110567929526,-0.974384245996202
trip-specific,10620,15.5535036666667,15.3557745881539,0.351828644079154,0.154099565566414
trip-specific,10621,54.8169365333333,55.9697399097179,0.945722231708735,0.945722231708735
trip-specific,10654,6.04757116666667,6.52159445870462,0.260751229488946,0.260751229488946
trip-specific,10660,47.7279161333333,53.4491703536678,2.36745515558094,2.36745515558094
trip-specific,10663,56.8997384333333,52.8100091994917,0.49676585494695,-3.5929633788947
trip-specific,10674,21.9734653,21.2751851306162,0.246886541073034,-0.451393628310738
trip-specific,10688,33.3545205666667,32.2814207903061,0.395155789975167,-0.677943986385411
trip-specific,10707,22.0417984666667,22.2086734026886,0.371690988295698,0.371690988295698
trip-specific,10711,21.7562432333333,23.5494630682274,0.507049098980144,0.507049098980144
trip-specific,10715,30.1877118666667,31.5498957777828,0.385701427366317,0.385701427366317
trip-specific,10722,44.9021297,44.7836839574907,0.605136781162254,0.486691038652981
trip-specific,10723,30.1646030666667,30.7443367191091,0.415452106559093,0.415452106559093
trip-specific,10726,20.5059515,20.42856951709,0.225745501978471,0.148363519068483
trip-specific,10761,29.5117344,29.9572648582158,1.4684899854417,1.4684899854417
trip-specific,10762,14.2675628333333,14.6734096396995,0.227556620663422,0.227556620663422
trip-specific,10777,27.0038357666667,26.6275416426987,0.22445734008412,-0.151836783883818
trip-specific,10781,14.4192171,13.7155125852261,0.393083115972357,-0.310621398801511
trip-specific,10803,25.2250240666667,24.2711570037122,0.786808686817791,-0.167058376136724
trip-specific,10812,14.5802412666667,14.328998656043,0.670232468371425,0.418989857747761
trip-specific,10820,9.13960706666667,8.83741013043736,0.196616547284449,-0.105580388944855
trip-specific,10823,15.9755212333333,16.3440509244235,0.492679469391968,0.492679469391968
trip-specific,10835,27.8807860333333,27.4239308691679,0.410460607220496,-0.046394556944961
trip-specific,10842,31.5358648666667,32.7194879302218,0.335965173070974,0.335965173070974
trip-specific,10843,27.1233276,28.4719406090211,0.471289569234266,0.471289569234266
trip-specific,10844,26.4531835666667,29.9420716424193,1.87137052981675,1.87137052981675
trip-specific,10857,8.60127783333333,8.70988233116909,0.398268472696232,0.398268472696232
trip-specific,10863,30.1799709333333,28.9986252110224,0.582033025339673,-0.599312696971236
trip-specific,10885,29.3896242666667,26.3832410392484,0.317322251349068,-2.6890609760692
trip-specific,10887,33.8161461666667,34.8207824434627,0.243838812731817,0.243838812731817
trip-specific,10889,40.4130865333333,39.2432345269746,0.447967964153474,-0.721884042205314
trip-specific,10905,23.6123846,23.3892018335897,0.46348749909899,0.240304732688701
trip-specific,10924,33.0063681,32.006292467304,0.286147574113214,-0.713928058582803
trip-specific,10928,20.1065498666667,20.7534466082997,0.347231744752189,0.347231744752189
trip-specific,10948,23.9132354333333,22.1696253263094,0.282720243347247,-1.46088986367669
trip-specific,10952,30.0417133,28.4111305029168,0.496081032715886,-1.13450176436736
trip-specific,10978,38.6807805666667,39.353475362223,0.411332277147886,0.411332277147886
trip-specific,10982,36.0370106,36.560805378252,0.491648227791808,0.491648227791808
trip-specific,11005,26.5346120333333,26.8337686940574,0.250746189890006,0.250746189890006
trip-specific,11010,23.9859699666667,23.6713022856168,0.260198156674035,-0.0544695243758767
trip-specific,11011,18.9248870666667,18.9212281924963,0.246443095044882,0.242784220874484
trip-specific,11034,30.1320522,29.8052367201117,0.304965155854138,-0.021850324034169
trip-specific,11043,10.651665,7.52703723150633,0.400191339115712,-2.72443642937796
trip-specific,11051,26.2675145,22.3079034649209,0.472590208311268,-3.48702082676782
trip-specific,11063,40.4433774333333,35.8546536921749,0.524704801609045,-4.06401893954938
trip-specific,11071,48.9376949666666,51.9036615515076,1.00041355855364,1.00041355855364
trip-specific,11075,20.5677776333333,19.8483523961406,0.357834124311403,-0.361591112881289
trip-specific,11076,14.3033069666667,14.6607281109411,0.25246148603315,0.25246148603315
trip-specific,11089,22.1352798333333,21.8679259229835,0.353309885698143,0.0859559753483177
trip-specific,11091,42.9423955666667,42.9632730541822,0.454089092508115,0.454089092508115
trip-specific,11150,22.4375269333333,21.3725050004644,0.227772197846652,-0.837249735022271
trip-specific,11151,23.3217123333333,24.3875948662592,0.380824080123927,0.380824080123927
trip-specific,11156,4.9058005,4.90850397578695,0.165553669362784,0.165553669362784
trip-specific,11162,36.1668855333333,30.463499277027,0.817338007904796,-4.88604824840152
trip-specific,11166,30.9019339666667,29.7540925043598,0.441836494486786,-0.70600496782006
trip-specific,11213,23.9609917666667,22.1848048886341,0.312655129216041,-1.46353174881657
trip-specific,11231,40.7690257666667,37.7678778710136,0.461513557565747,-2.53963433808732
trip-specific,11250,23.5594788,27.0698595530579,9.75113989236141,9.75113989236141
trip-specific,11262,27.3247756333333,25.5595942581961,0.30749018439951,-1.45769119073776
trip-specific,11263,22.6063806,21.6234516502731,0.34506387921526,-0.637865070511602
trip-specific,11265,23.9861013666667,22.9916863672058,0.279761463780839,-0.714653535679987
trip-specific,11266,20.7582838333333,21.9128100734754,0.24253868232273,0.24253868232273
trip-specific,11281,6.94665783333333,6.98246881950302,0.170661053204682,0.170661053204682
trip-specific,11298,17.9484442666667,17.2201869423354,0.277289667891767,-0.450967656439507
trip-specific,11308,19.896548,20.5847817495793,0.327892074592048,0.327892074592048
trip-specific,11311,25.5356979666667,23.4960830615505,0.343648239389109,-1.69596666572707
trip-specific,11328,31.9216334666667,27.161010375476,0.424891870795204,-4.33573122039547
trip-specific,11336,28.6176109666667,25.7915330058841,0.511244688853608,-2.31483327192893
trip-specific,11340,15.9996065,15.3995962724043,0.381918482194744,-0.218091745400994
trip-specific,11376,32.0158111666667,31.5969792768812,0.525313622545734,0.10648173276025
trip-specific,11393,26.1269471666667,25.5594732723595,0.37547404016044,-0.19199985414678
trip-specific,11405,31.5572040333333,28.7888217414629,0.423145090587727,-2.34523720128273
trip-specific,11416,14.1428009333333,15.1525294953263,0.223017047413682,0.223017047413682
trip-specific,11425,33.6331016,30.9397929065688,0.337463880218686,-2.35584481321248
trip-specific,11432,29.8462069,28.5438801712286,0.415538451496436,-0.886788277274966
trip-specific,11442,26.7910103,27.0089961000824,0.265124865054345,0.265124865054345
trip-specific,11446,30.2437285666667,30.4512709333315,0.261147286841183,0.261147286841183
trip-specific,11447,36.0595079333333,31.4947592795734,0.460186353869598,-4.1045622998903
trip-specific,11462,18.9305789333333,16.2856134728477,0.253047262156594,-2.391918198329
trip-specific,11463,31.2712058,32.7849936886348,0.349162577048109,0.349162577048109
trip-specific,11486,10.8992320666667,10.3310808876353,0.241333713309948,-0.326817465721456
trip-specific,11488,51.2385272666667,44.4502235871759,0.549448635703413,-6.2388550437874
trip-specific,11491,25.8949926,25.6844829967387,0.429276572147712,0.218766968886451
trip-specific,11496,26.8259155666667,26.3555709260878,0.33663351465953,-0.133711125919307
trip-specific,11498,27.9334734333333,25.4029793523803,0.342346898186205,-2.18814718276687
trip-specific,11503,36.4168496666667,31.0822307537344,0.445402152062136,-4.8892167608701
trip-specific,11511,32.4884429666667,31.7990764835047,0.466346481540946,-0.223020001621012
trip-specific,11516,42.1446452333333,40.4323211950234,0.501528334661275,-1.21079570364863
trip-specific,11547,17.3106391666667,17.0290893504219,0.176790576334125,-0.10475923991062
trip-specific,11548,25.2754175,22.8829714299439,0.516877329388043,-1.87556874066807
trip-specific,11569,13.8434490333333,13.3994438607868,0.395267964795977,-0.0487372077505998
trip-specific,11590,26.3036332333333,28.2871598289861,0.452691985235238,0.452691985235238
trip-specific,11598,39.4144137333333,39.1304105404998,0.43001665952881,0.146013466695236
